ID;Tipo;Título;Asignado a;Padre;Estado;Área;Tags;Iteración;Última modificación;Fec Creado;Fec Activado;Fec Resuelto;Fec Cerrado;Puntos Historia;Estimación;Resolved reason;Prioridad;Severidad
44456;Bug;En la sabana de datos de AP, existen expedientes que tienen un número de documento diferente al del Acuerdo de Pago;Julian Rojas;43391;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;20/08/2025 23:35:42;19/08/2025 16:45:50;20/08/2025 23:35:42;20/08/2025 23:35:42;20/08/2025 23:35:42;;;Fixed and verified;2;3 - Medium
44458;Bug;En cartera aparece 2 líneas para el mismo contribuyente y mismo predio;Camilo Rojas Lopera;43391;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 01:10:18;19/08/2025 17:01:10;20/08/2025 12:38:59;20/08/2025 12:38:59;27/08/2025 01:10:18;;;Fixed;2;3 - Medium
44460;Bug;Al validar el AP 2315477 en la matriz de convenios tiene ligado unos exp. de los cuales el Exp 0883283 no esta a nombre del contribuyente o Rep Legal;Julian Rojas;43391;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;20/08/2025 23:52:02;19/08/2025 17:17:35;20/08/2025 23:52:02;20/08/2025 23:52:02;20/08/2025 23:52:02;;;Fixed and verified;2;3 - Medium
44462;Bug;Valor errado en la ultima cuota del AP y por ende el valor total del AP;Julian Rojas;43391;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;20/08/2025 23:54:58;19/08/2025 17:44:30;20/08/2025 20:38:29;20/08/2025 23:47:25;20/08/2025 23:47:33;;1.0;Fixed;2;3 - Medium
44483;Bug;El nombre el contribuyente que se muestra en el portal esta errado;andres.castano;43396;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 01:06:16;19/08/2025 23:29:48;27/08/2025 01:06:16;27/08/2025 01:06:16;27/08/2025 01:06:16;;;Fixed and verified;2;3 - Medium
44484;Bug;Validar el cobro de los intereses generados al AP;Julian Rojas;43396;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;21/08/2025 00:17:01;19/08/2025 23:47:32;20/08/2025 12:45:53;21/08/2025 00:17:01;21/08/2025 00:17:01;;1.0;Fixed and verified;2;3 - Medium
44816;Task;Adicionar los nuevos expedientes del proceso 79 fase 2 a la disponibilización de Mongo;andres.castano;44187;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 13:32:12;27/08/2025 13:08:08;;;27/08/2025 13:32:12;;1.0;;2;
44846;Bug;para el contribuyente cc. 830003733  la cartera se visualiza en  ambiente QA pero en staging no aparece migrada;Hernán Gutierrez;43388;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 14:38:51;27/08/2025 14:38:39;27/08/2025 14:38:51;27/08/2025 14:38:51;27/08/2025 14:38:51;;;Fixed and verified;2;3 - Medium
44848;Bug;Los siguentes contribuyentes : 29667119 ,901696674, 901770536, 901514646, 7560515 la cartera se visualiza en  ambiente QA pero en staging no aparece migrada;Hernán Gutierrez;43388;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 14:41:06;27/08/2025 14:40:40;27/08/2025 14:41:06;27/08/2025 14:41:06;27/08/2025 14:41:06;;;Fixed and verified;2;3 - Medium
44851;Bug;Expedientes repetidos 1031239 y 0918551 en ambiente QA;Hernán Gutierrez;43388;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 14:43:38;27/08/2025 14:43:28;27/08/2025 14:43:38;27/08/2025 14:43:38;27/08/2025 14:43:38;;;Fixed and verified;2;3 - Medium
44852;Bug;la cartera del  contribuyente CC900703424 no se encuentra migrada en  ambiente QA ICA en nuestra sabana se encuentra, pero en Sillin no  se logra visualizar  al momento de consultar;Jhon Montoya;43388;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;02/09/2025 14:17:31;27/08/2025 14:45:03;27/08/2025 14:45:27;27/08/2025 14:45:27;27/08/2025 14:45:27;;;Fixed and verified;2;3 - Medium
44853;Bug;Expedientes sin flujo en Camunda;Hernán Gutierrez;43388;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 14:50:21;27/08/2025 14:50:12;27/08/2025 14:50:21;27/08/2025 14:50:21;27/08/2025 14:50:21;;;Fixed and verified;2;3 - Medium
44854;Bug;Ejemplo de expediente 1061527 tiene documento asociado y no permite descargar desde Actividades y Etapas, (Ambiente Staging y Producción );Sebastian Granda;44925;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.4;02/09/2025 15:26:00;27/08/2025 14:50:45;02/09/2025 15:26:00;02/09/2025 15:26:00;02/09/2025 15:26:00;;;Fixed and verified;2;3 - Medium
44855;Bug;Expedientes con constancia pública de resolución web;Hernán Gutierrez;43388;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 14:51:51;27/08/2025 14:51:28;27/08/2025 14:51:51;27/08/2025 14:51:51;27/08/2025 14:51:51;;;Fixed and verified;2;3 - Medium
44862;Bug;Los expdientes que se encuentran en titulo ejecutivo no avanzan a cobro coactivo y estan vencido.;Hernán Gutierrez;43388;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 15:04:11;27/08/2025 15:03:41;27/08/2025 15:04:11;27/08/2025 15:04:11;27/08/2025 15:04:11;;;Fixed and verified;2;3 - Medium
44863;Bug;Errores en AP en algunos expedientes;Julian Rojas;43388;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 15:09:38;27/08/2025 15:09:28;27/08/2025 15:09:38;27/08/2025 15:09:38;27/08/2025 15:09:38;;;Fixed and verified;2;3 - Medium
44864;Bug;Se identifca que el flujo quelos expedientes suspendidos siguen avanzando.;Hernán Gutierrez;43388;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 15:11:24;27/08/2025 15:11:10;27/08/2025 15:11:24;27/08/2025 15:11:24;27/08/2025 15:11:24;;;Fixed and verified;2;3 - Medium
44865;Bug;El nombre el contribuyente que se muestra en el portal esta errado;andres.castano;43388;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 15:13:52;27/08/2025 15:13:42;27/08/2025 15:13:52;27/08/2025 15:13:52;27/08/2025 15:13:52;;;Fixed and verified;2;3 - Medium
44866;Bug;Error en los valores de contribuyente 900489237 en cartera;Camilo Rojas Lopera;43388;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 15:17:29;27/08/2025 15:16:16;27/08/2025 15:16:24;27/08/2025 15:16:24;27/08/2025 15:16:24;;;Fixed and verified;2;3 - Medium
44869;Bug;"""No se están sumando los otros conceptos Predial";Julian Rojas;43387;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 15:25:40;27/08/2025 15:25:34;27/08/2025 15:25:40;27/08/2025 15:25:40;27/08/2025 15:25:40;;;Fixed and verified;2;3 - Medium
44871;Bug;No se están sumando los otros conceptos ICA;Julian Rojas;43388;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 15:27:52;27/08/2025 15:27:44;27/08/2025 15:27:52;27/08/2025 15:27:52;27/08/2025 15:27:52;;;Fixed and verified;2;3 - Medium
44873;Bug;Error en los valores generados en los Módulos de Expedientes, Cartera y Facturación;Julian Rojas;43387;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 15:33:17;27/08/2025 15:33:03;27/08/2025 15:33:17;27/08/2025 15:33:17;27/08/2025 15:33:17;;;Fixed and verified;2;3 - Medium
44874;Bug;Error en la consulta de los AP migrados;Julian Rojas;43387;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 15:34:27;27/08/2025 15:34:13;27/08/2025 15:34:27;27/08/2025 15:34:27;27/08/2025 15:34:27;;;Fixed and verified;2;3 - Medium
44875;Bug;Error en los Acuerdos de Pagos de Predial;Julian Rojas;43387;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 15:35:40;27/08/2025 15:35:31;27/08/2025 15:35:40;27/08/2025 15:35:40;27/08/2025 15:35:40;;;Fixed and verified;2;3 - Medium
44877;Bug;Error en el portal Silin;Carlos Andres Aldana;43387;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 15:38:45;27/08/2025 15:38:37;27/08/2025 15:38:45;27/08/2025 15:38:45;27/08/2025 15:38:45;;;Fixed and verified;2;3 - Medium
44878;Bug;"""Los expedientes que tienen Acuerdos de Pagos de PREDIAL no están quedando en estado Suspendido """;Julian Rojas;43387;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 15:54:10;27/08/2025 15:39:24;27/08/2025 15:39:55;27/08/2025 15:39:55;27/08/2025 15:39:55;;;Fixed and verified;2;3 - Medium
44879;Bug;No se visualiza actividad Notificación por correo físico de oficio citación de mandamiento;Camilo Rojas Lopera;43387;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 15:42:32;27/08/2025 15:42:21;27/08/2025 15:42:32;27/08/2025 15:42:32;27/08/2025 15:42:32;;;Fixed and verified;2;3 - Medium
44881;Bug;Expedientes no bloqueados;Julian Rojas;43387;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 15:44:24;27/08/2025 15:44:18;27/08/2025 15:44:24;27/08/2025 15:44:24;27/08/2025 15:44:24;;;Fixed and verified;2;3 - Medium
44883;Bug;Expedientes sin flujo en Camunda;Hernán Gutierrez;43387;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 15:51:31;27/08/2025 15:51:21;27/08/2025 15:51:31;27/08/2025 15:51:31;27/08/2025 15:51:31;;;Fixed and verified;2;3 - Medium
44884;Bug;Expedientes con constancia pública de resolución web;Hernán Gutierrez;43387;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;12/09/2025 20:10:36;27/08/2025 15:53:04;27/08/2025 15:53:13;27/08/2025 15:53:13;27/08/2025 15:53:13;;;Fixed and verified;2;3 - Medium
44885;Bug;Los expdientes que se encuentran en titulo ejecutivo no avanzan a cobro coactivo y estan vencido.;Hernán Gutierrez;43387;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 15:54:26;27/08/2025 15:53:53;27/08/2025 15:54:26;27/08/2025 15:54:26;27/08/2025 15:54:26;;;Fixed and verified;2;3 - Medium
44886;Bug;Se identifican valores de deudas en cartera doble.;Camilo Rojas Lopera;43387;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 15:55:43;27/08/2025 15:55:33;27/08/2025 15:55:43;27/08/2025 15:55:43;27/08/2025 15:55:43;;;Fixed and verified;2;3 - Medium
44890;Bug;Expedientes suspendidos no se evidencian en camunda;Hernán Gutierrez;43387;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.3;27/08/2025 16:01:00;27/08/2025 16:00:48;27/08/2025 16:01:00;27/08/2025 16:01:00;27/08/2025 16:01:00;;;Fixed and verified;2;3 - Medium
44921;User Story;[ETFL] Migración de Acuerdos de pago - PREDIAL - Fase 3;Carlos Andres Aldana;43349;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.6;22/09/2025 13:48:35;27/08/2025 18:10:20;;;;;;;1;
44922;User Story;[ETFL+QA] Migración de Acuerdos de pago - ICA -Fase 3;Carlos Andres Aldana;43349;New;SILIN\Squad - Migracion;"ICA; Palmira";SILIN\SPR-2025-4.5;12/03/2026 13:26:54;27/08/2025 18:12:10;;;;6.0;;;1;
44924;User Story;[ETFL+QA] Migración de registros faltantes - PREDIAL -Fase 3;Carlos Andres Aldana;43349;New;SILIN\Squad - Migracion;"Camilo Rojas; Palmira; PREDIAL";SILIN\SPR-2025-4.5;24/11/2025 19:07:03;27/08/2025 18:13:31;;;;6.0;;;1;
44925;User Story;[ETFL] Migración de registros faltantes - ICA - Fase 3;Carlos Andres Aldana;43349;Closed;SILIN\Squad - Migracion;Felipe Castaño;SILIN\SPR-2025-3.4;08/09/2025 17:32:04;27/08/2025 18:14:54;08/09/2025 17:32:04;08/09/2025 17:32:04;08/09/2025 17:32:04;;;;1;
44930;User Story;"[ETFL]Disponibilización de datos del tributo ""Cuotas partes pensionales"" 🧓";Carlos Andres Aldana;47077;New;SILIN\Squad - Migracion;"Camilo Rojas; Felipe Castaño";SILIN\SPR-2025-4.5;23/10/2025 16:01:21;27/08/2025 19:07:54;;;;0.0;;;1;
44931;User Story;"[ETFL+QA] - Primera Disponibilización de datos del tributo ""Multas del Código de Policía"" (Multas de Convivencia) 👮";Camilo Rojas Lopera;43365;Closed;SILIN\Squad - Migracion;"Ana Ospina; Felipe Castaño; George Quintero; Lili Valencia";SILIN;19/02/2026 16:50:55;27/08/2025 19:10:10;11/11/2025 20:08:05;21/11/2025 13:55:02;21/11/2025 13:55:02;5.0;;;1;
44949;User Story;[ETFL] Asociación de PDFs a Actividades Manuales – PREDIAL (pendientes Milagro1);Carlos Andres Aldana;43364;New;SILIN\Squad - Migracion;"Alejandro Remolina; PREDIAL";SILIN\SPR-2025-4.5;24/11/2025 18:39:16;27/08/2025 23:18:42;;;;3.0;;;1;
44970;Task;6. Aplica pagos a acuerdos de pago;Samy Medina;43947;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.5;08/09/2025 17:30:59;28/08/2025 14:03:21;29/08/2025 12:34:51;;01/09/2025 13:46:48;;8.0;;2;
45003;Task;7. Validación de sujetos en Prod;Samy Medina;43947;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.1;21/11/2025 15:10:48;29/08/2025 12:38:05;29/08/2025 12:38:12;;21/11/2025 15:10:48;;8.0;;2;
45011;Task;Definir propuesta para Acuerdos de Pago;jose.herrera;42294;Closed;SILIN\Squad - Migracion;Jose Herrera;SILIN\SPR-2025-3.4;05/09/2025 11:35:58;29/08/2025 13:39:12;;;05/09/2025 11:35:58;;4.0;;2;
45061;Task;Revisar motivos de rechazo ADP;Julian Rojas;44921;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.4;02/09/2025 12:46:48;01/09/2025 13:06:35;02/09/2025 12:46:38;;02/09/2025 12:46:48;;2.0;;2;
45062;Task;Cargar data en mongoDB;jose.herrera;44921;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.6;22/09/2025 13:17:30;01/09/2025 13:07:14;;;;;3.0;;2;
45063;Task;Adecuar ETL de ADP;jose.herrera;44921;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.6;22/09/2025 13:17:30;01/09/2025 13:07:44;;;;;4.0;;2;
45064;Task;Realizar Pruebas Funcionales;jose.herrera;44921;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.6;22/09/2025 13:17:30;01/09/2025 13:08:23;;;;;2.0;;2;
45065;Task;Revisar motivos de rechazo ADP;Julian Rojas;44922;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.4;02/09/2025 12:47:21;01/09/2025 13:23:16;;;02/09/2025 12:47:21;;1.0;;2;
45066;Task;Levantar a producto los registros faltantes;jose.herrera;44922;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.6;24/09/2025 13:55:03;01/09/2025 13:23:43;;;24/09/2025 13:55:03;;2.0;;2;
45067;Task;Reunion con producto para ver que dijo tributaria sobre los AP pendientes;jose.herrera;44922;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.6;24/09/2025 13:55:32;01/09/2025 13:24:18;;;;;3.0;;2;
45068;Task;Correccion de acuerdo a lo solicitado por tributaria/producto;jose.herrera;44922;Paused;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.6;24/09/2025 13:56:00;01/09/2025 13:24:47;24/09/2025 13:56:00;;;;1.0;;2;
45074;Task;Construcción FIELD MAPPING;andres.castano;42294;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.5;17/09/2025 13:37:33;01/09/2025 15:26:23;01/09/2025 15:27:16;;17/09/2025 13:37:33;;16.0;;2;
45075;Task;Definir CAPA de CALIDAD DE DATOS INICIAL;Camilo Rojas Lopera;42294;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.4;08/09/2025 14:29:51;01/09/2025 15:29:22;01/09/2025 15:33:01;;08/09/2025 14:29:51;;20.0;;2;
45076;Task;Construcción de SCRIPTS DE DISPONIBILIZACIÓN;andres.castano;42294;Closed;SILIN\Squad - Migracion;Camilo Rojas;SILIN\SPR-2025-3.5;19/09/2025 16:34:55;01/09/2025 15:31:36;01/09/2025 15:33:05;;19/09/2025 16:34:55;;40.0;;4;
45228;Bug;Fechas erradas Silin y BD;Carlos Andres Aldana;44925;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.4;02/09/2025 19:53:57;02/09/2025 19:53:51;02/09/2025 19:53:57;02/09/2025 19:53:57;02/09/2025 19:53:57;;;Fixed and verified;2;3 - Medium
45230;Bug;No concuerdan las fechas con la actividad Generación mandamiento de pago;Carlos Andres Aldana;44925;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.4;02/09/2025 20:00:34;02/09/2025 20:00:28;02/09/2025 20:00:34;02/09/2025 20:00:34;02/09/2025 20:00:34;;;Fixed and verified;2;3 - Medium
45300;Task;8. Entrega de proceso migración de pagos PREDIAL;Samy Medina;43947;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.1;24/11/2025 14:04:00;04/09/2025 13:30:11;04/09/2025 13:30:22;;24/11/2025 14:04:00;;8.0;;2;
45356;Task;Scripts acuerdos de pago;jose.herrera;42294;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.4;05/09/2025 11:37:24;05/09/2025 11:37:15;;;05/09/2025 11:37:24;;3.0;;2;
45357;Task;Disponibilización acuerdos de pago en MONGO;jose.herrera;42294;Active;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.4;08/09/2025 12:07:22;05/09/2025 11:38:20;05/09/2025 13:40:43;;;;8.0;;2;
45414;Task;[Calidad de Datos] Configuración de Reglas de Formato para las fuentes de datos Deuda y Expedientes;Camilo Rojas Lopera;42292;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.5;19/09/2025 14:47:21;08/09/2025 14:02:04;08/09/2025 16:55:15;;19/09/2025 14:47:21;;20.0;;2;
45466;Task;[Calidad de Datos] - Configuración de Reglas de Negocio para las colecciónes Debt, Dossiers y Executive Titles;Camilo Rojas Lopera;42292;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.5;19/09/2025 14:47:28;08/09/2025 16:52:08;08/09/2025 16:55:31;;19/09/2025 14:47:28;;20.0;;2;
45467;User Story;"[ETFL] Exploración de disponibilización de datos del tributo ""Cuotas partes pensionales"" 🧓";Carlos Andres Aldana;;New;SILIN\Squad - Migracion;"Camilo Rojas; cuotas; Felipe Castaño";SILIN\SPR-2025-4.5;09/12/2025 20:06:12;08/09/2025 17:25:41;;;;0.0;;;1;
45468;User Story;"[ETFL] Exploración de disponibilización de datos del tributo ""Multas del Código de Policía"" (Multas de Convivencia) 👮";Carlos Andres Aldana;43365;Closed;SILIN\Squad - Migracion;Felipe Castaño;SILIN;19/02/2026 16:50:55;08/09/2025 17:27:20;03/10/2025 13:39:19;;15/10/2025 13:35:19;;;;1;
45617;User Story;"Investigacion expedientes reportados como:  ""titulo_ejecutivo_vacio_o_incorrecto""";Sebastian Granda;;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.6;22/09/2025 13:21:09;09/09/2025 22:25:01;;;;;;;1;
45675;User Story;Mecanismo de ejecución controlada (Automatización parcial);Sebastian Granda;43386;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.5;09/12/2025 20:11:17;10/09/2025 20:35:13;;;;;;;1;
45715;Test Case;[HP][BK] Validación de las reglas de transformación de los datos;ana.ospina;44094;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.5;27/10/2025 17:20:30;11/09/2025 14:19:58;11/09/2025 14:19:58;;27/10/2025 17:20:30;;;;2;
45716;Test Case;[HP][BK] Validación de pago de una obligación;ana.ospina;44094;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.5;27/10/2025 17:20:51;11/09/2025 14:28:42;11/09/2025 14:28:42;;27/10/2025 17:20:51;;;;2;
45718;Test Case;[HP][BK] Validación de aplicación de recaudos en cartera total;ana.ospina;44094;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.5;27/10/2025 17:20:19;11/09/2025 14:34:28;11/09/2025 14:34:28;;27/10/2025 17:20:19;;;;2;
45721;Test Case;[HP][BK] Validación del flujo de aplicación del recaudo;ana.ospina;44094;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.5;27/10/2025 17:20:58;11/09/2025 14:51:05;11/09/2025 14:51:05;;27/10/2025 17:20:58;;;;2;
45803;Bug;No se están causando los intereses;Samy Medina;43947;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.6;26/09/2025 14:33:04;12/09/2025 15:38:25;16/09/2025 20:47:01;24/09/2025 22:50:28;24/09/2025 22:50:28;3.0;8.0;Fixed and verified;2;3 - Medium
45807;Bug;No se marcan los registros que no se logran aplicar porque no existe deuda en SIILIN;Samy Medina;43947;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.6;30/09/2025 20:45:34;12/09/2025 16:00:42;26/09/2025 16:11:35;30/09/2025 20:45:34;30/09/2025 20:45:34;;2.0;Fixed and verified;2;3 - Medium
45916;Task;Construcción Table Mapping;andres.castano;45468;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.6;25/09/2025 13:37:50;16/09/2025 17:07:30;19/09/2025 16:26:07;;25/09/2025 13:37:50;;16.0;;2;
45918;Task;Construcción SCRIPTS;andres.castano;45468;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.6;08/10/2025 13:40:56;16/09/2025 17:09:42;25/09/2025 13:37:35;;08/10/2025 13:40:56;;16.0;;2;
45925;User Story;[ETFL] Migración de Acuerdos de Pago – Violencia Intrafamiliar;jose.herrera;47077;Paused;SILIN\Squad - Migracion;violencia;SILIN\SPR-2025-3.6;24/11/2025 17:15:15;16/09/2025 20:40:31;25/09/2025 12:40:16;;;;;;1;
45940;Task;Definición de actividades para el tributo de violencia intrafamiliar y multas de policia;Carlos Andres Aldana;42294;Closed;SILIN\Squad - Migracion;"Alison Urbano; Brahian Hurtado";SILIN\SPR-2025-3.6;25/09/2025 13:36:20;17/09/2025 13:43:17;19/09/2025 14:40:59;;25/09/2025 13:36:20;;1.0;;2;
46049;Task;Reporte de resultados;Camilo Rojas Lopera;42292;Closed;SILIN\Squad - Migracion;Sebastian Granda;SILIN\SPR-2025-3.6;01/10/2025 14:33:16;19/09/2025 14:48:56;25/09/2025 13:35:44;;01/10/2025 14:33:16;;8.0;;2;
46060;User Story;[ETFL] - Onboarding;Camilo Rojas Lopera;;Closed;SILIN\Squad - Migracion;"Alejandro Remolina; Felipe Castaño; Lili Valencia";SILIN\SPR-2025-3.6;07/10/2025 13:51:26;19/09/2025 16:45:06;;;07/10/2025 13:51:26;;1.0;;1;
46098;User Story;[ETFL] Migración de Deuda – Violencia Intrafamiliar;jose.herrera;47077;Paused;SILIN\Squad - Migracion;violencia;SILIN\SPR-2025-3.6;24/11/2025 17:15:15;19/09/2025 22:26:45;25/09/2025 12:40:14;;;;;;1;
46111;User Story;Migración de PDFs — Violencia Intrafamiliar;Sebastian Granda;47077;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.6;07/10/2025 16:03:35;22/09/2025 12:54:31;;;;;;;1;
46112;User Story;Preparación y migración de PDFs - Multas de Policia;Alejandro Remolina;47172;New;SILIN\Squad - Migracion;"Alejandro Remolina; policia; Sebastian Granda";SILIN\SPR-2025-4.5;24/11/2025 17:30:27;22/09/2025 12:56:11;;;;6.0;;;1;
46228;Task;Diseño de Casos de Prueba;george.quintero;42294;New;SILIN\Squad - Migracion;Ana Ospina;SILIN\SPR-2025-3.6;22/09/2025 20:03:26;22/09/2025 20:03:26;;;;;4.0;;2;
46231;Task;Ejecución Pruebas Ambiente QA;george.quintero;42294;New;SILIN\Squad - Migracion;Ana Ospina;SILIN\SPR-2025-3.6;22/09/2025 20:04:25;22/09/2025 20:04:25;;;;;24.0;;2;
46233;Task;Certificación Ambiente QA;george.quintero;42294;New;SILIN\Squad - Migracion;Ana Ospina;SILIN\SPR-2025-3.6;22/09/2025 20:05:08;22/09/2025 20:05:08;;;;;8.0;;2;
46245;Test Case;[HP][BE] Validación reglas de Migración;ana.ospina;46228;Design;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.6;22/09/2025 20:15:50;22/09/2025 20:15:50;22/09/2025 20:15:50;;;;;;2;
46246;Test Case;[HP][BE] Validación Integridad de los datos;ana.ospina;46228;Design;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.6;22/09/2025 20:28:19;22/09/2025 20:17:49;22/09/2025 20:17:49;;;;;;2;
46266;Task;Diseño de Casos de Prueba;ana.ospina;46098;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-3.6;22/09/2025 20:49:56;22/09/2025 20:49:56;;;;;4.0;;2;
